time,frequency,confidence
181.740,35.602,0.780584
181.750,35.839,0.715694
181.760,36.581,0.523437
181.770,39.384,0.313351
181.780,39.272,0.443293
181.790,78.243,0.236998
181.800,77.905,0.312506
181.810,77.275,0.150515
181.820,143.431,0.203481
181.830,144.738,0.065978
181.840,143.789,0.125289
181.850,36.521,0.153488
181.860,37.319,0.334046
181.870,36.897,0.615021
181.880,36.533,0.725667
181.890,36.436,0.767348
181.900,36.775,0.755487
181.910,36.772,0.748244
181.920,37.389,0.548520
181.930,37.103,0.405189
181.940,36.038,0.339231
181.950,35.288,0.611087
181.960,36.098,0.606447
181.970,36.379,0.730184
181.980,36.668,0.687197
181.990,37.099,0.675533
182.000,37.094,0.663976
182.010,37.063,0.118844
182.020,40.898,0.099711
182.030,40.726,0.054873
182.040,76.111,0.109757
182.050,77.341,0.172848
182.060,153.857,0.263702
182.070,37.328,0.458345
182.080,36.901,0.527705
182.090,36.972,0.301114
182.100,36.305,0.705407
182.110,36.463,0.801931
182.120,36.375,0.821852
182.130,36.559,0.707054
182.140,36.930,0.342837
182.150,36.742,0.504250
182.160,36.894,0.170327
182.170,36.814,0.114178
182.180,32.289,0.083522
182.190,36.742,0.087690
182.200,36.852,0.369847
182.210,36.700,0.784804
182.220,36.588,0.765523
182.230,36.449,0.847750
182.240,36.244,0.609023
182.250,36.219,0.603928
182.260,36.689,0.525246
182.270,36.471,0.547019
182.280,36.486,0.728373
182.290,36.409,0.765833
182.300,36.690,0.692666
182.310,36.889,0.802593
182.320,36.716,0.687566
182.330,36.511,0.671414
182.340,36.759,0.711041
182.350,36.732,0.675999
182.360,36.763,0.587721
182.370,36.825,0.227326
182.380,37.403,0.097589
182.390,37.950,0.153105
182.400,36.503,0.050671
182.410,37.145,0.224787
182.420,37.932,0.470904
182.430,38.472,0.534845
182.440,36.897,0.046918
182.450,34.834,0.409134
182.460,34.919,0.609147
182.470,35.938,0.389603
182.480,36.258,0.417553
182.490,36.496,0.521446
182.500,36.404,0.757796
182.510,36.668,0.771694
182.520,36.746,0.681388
182.530,36.456,0.733175
182.540,36.885,0.840698
182.550,38.189,0.337177
182.560,38.482,0.640241
182.570,38.308,0.685435
182.580,37.664,0.576516
182.590,37.291,0.714886
182.600,36.768,0.791382
182.610,36.246,0.806012
182.620,36.043,0.652687
182.630,36.200,0.221923
182.640,36.415,0.078061
182.650,36.392,0.135630
182.660,35.549,0.206820
182.670,69.339,0.067452
182.680,66.937,0.073975
182.690,55.584,0.017612
182.700,57.484,0.030575
182.710,50.215,0.012884
182.720,49.791,0.307932
182.730,50.064,0.625072
182.740,50.519,0.290647
182.750,38.784,0.016389
182.760,55.613,0.011777
182.770,56.936,0.023264
182.780,306.059,0.090105
182.790,52.229,0.030306
182.800,55.046,0.010509
182.810,92.806,0.054150
182.820,114.187,0.061898
182.830,49.629,0.077089
182.840,32.280,0.074803
182.850,32.195,0.016587
182.860,31.921,0.007402
182.870,57.945,0.010256
182.880,49.695,0.104758
182.890,49.063,0.448014
182.900,49.192,0.157615
182.910,48.668,0.012898
182.920,48.724,0.008407
182.930,32.090,0.019539
182.940,32.428,0.336310
182.950,32.451,0.077246
182.960,48.649,0.013978
182.970,48.608,0.002891
182.980,57.647,0.012719
182.990,49.062,0.223494
183.000,48.861,0.375660
183.010,48.385,0.099195
183.020,31.867,0.040606
183.030,60.367,0.012265
183.040,48.703,0.023196
183.050,47.240,0.321251
183.060,32.449,0.091323
183.070,44.797,0.011685
183.080,31.898,0.013598
183.090,45.028,0.022761
183.100,32.555,0.149343
183.110,32.604,0.243582
183.120,48.597,0.039403
183.130,40.298,0.087623
183.140,91.376,0.020427
183.150,103.074,0.033642
183.160,33.045,0.513851
183.170,32.605,0.054818
183.180,84.668,0.076365
183.190,43.357,0.033436
183.200,96.409,0.028787
183.210,96.897,0.063637
183.220,105.706,0.074308
183.230,83.020,0.031657
183.240,85.025,0.099696
183.250,324.208,0.067054
183.260,33.187,0.211201
183.270,33.090,0.238950
183.280,32.182,0.032935
183.290,40.086,0.052352
183.300,40.927,0.003824
183.310,106.975,0.026624
183.320,32.458,0.139123
183.330,52.123,0.026565
183.340,83.934,0.044981
183.350,41.949,0.009571
183.360,41.593,0.088309
183.370,104.596,0.218848
183.380,104.947,0.204591
183.390,98.069,0.083886
183.400,273.686,0.060496
183.410,117.083,0.046769
183.420,280.776,0.068743
183.430,278.106,0.095881
183.440,96.099,0.018251
183.450,90.347,0.006436
183.460,119.667,0.013198
183.470,184.151,0.133095
183.480,192.727,0.378808
183.490,149.034,0.121310
183.500,150.258,0.329875
183.510,304.022,0.601377
183.520,305.258,0.570526
183.530,305.388,0.538784
183.540,307.288,0.249591
183.550,429.422,0.154885
183.560,429.772,0.308263
183.570,431.881,0.333693
183.580,432.436,0.180939
183.590,431.329,0.037711
183.600,432.361,0.112083
183.610,433.900,0.069697
183.620,61.998,0.039905
183.630,430.006,0.077063
183.640,195.212,0.067533
183.650,143.140,0.173879
183.660,390.330,0.197243
183.670,132.619,0.063604
183.680,76.962,0.106344
183.690,1844.967,0.009823
183.700,1860.498,0.050286
183.710,106.728,0.038774
183.720,319.394,0.028089
183.730,323.954,0.057308
183.740,323.759,0.121906
183.750,161.604,0.088601
183.760,80.716,0.186878
183.770,32.312,0.055200
183.780,32.292,0.026775
183.790,35.328,0.117422
183.800,32.369,0.245319
183.810,32.244,0.177980
183.820,32.899,0.110711
183.830,32.819,0.296066
183.840,34.530,0.412716
183.850,34.985,0.763454
183.860,34.918,0.765915
183.870,35.448,0.674324
183.880,35.993,0.713683
183.890,36.465,0.830902
183.900,36.336,0.871423
183.910,36.258,0.801503
183.920,35.992,0.698985
183.930,35.155,0.779970
183.940,35.154,0.698489
183.950,34.886,0.764256
183.960,34.685,0.880234
183.970,34.248,0.757509
183.980,33.980,0.549653
183.990,33.118,0.417485
184.000,35.967,0.552186
184.010,35.816,0.579011
184.020,36.090,0.786406
184.030,36.996,0.620509
184.040,37.527,0.438998
184.050,38.078,0.636644
184.060,37.833,0.639908
184.070,37.257,0.596363
184.080,37.060,0.737787
184.090,36.904,0.798263
184.100,36.437,0.839158
184.110,36.549,0.826869
184.120,36.296,0.803501
184.130,35.885,0.725788
184.140,35.708,0.658381
184.150,35.050,0.882296
184.160,35.729,0.671611
184.170,36.236,0.843131
184.180,36.501,0.870794
184.190,36.496,0.869312
184.200,36.342,0.891480
184.210,36.443,0.854028
184.220,36.803,0.843265
184.230,36.749,0.807284
184.240,36.982,0.719639
184.250,37.017,0.776002
184.260,37.000,0.678001
184.270,36.578,0.839613
184.280,36.564,0.893971
184.290,36.212,0.828548
184.300,36.257,0.829673
184.310,36.124,0.774084
184.320,35.160,0.768202
184.330,34.790,0.923697
184.340,34.746,0.907005
184.350,34.803,0.812130
184.360,35.024,0.397678
184.370,36.316,0.070780
184.380,777.850,0.074504
184.390,36.221,0.085256
184.400,1049.736,0.026483
184.410,34.766,0.621914
184.420,280.275,0.128604
184.430,262.974,0.176261
184.440,32.274,0.089806
184.450,1085.265,0.013718
184.460,1076.435,0.020060
184.470,267.569,0.066873
184.480,261.430,0.606060
184.490,265.194,0.633539
184.500,268.548,0.701899
184.510,270.211,0.589496
184.520,270.381,0.520107
184.530,266.371,0.434466
184.540,272.597,0.305479
184.550,267.009,0.163330
184.560,263.813,0.528596
184.570,263.967,0.372188
184.580,261.523,0.144847
184.590,35.604,0.299871
184.600,35.779,0.516790
184.610,36.121,0.312192
184.620,35.649,0.253246
184.630,35.497,0.555871
184.640,35.311,0.239595
184.650,155.535,0.132029
184.660,152.964,0.124222
184.670,156.515,0.022344
184.680,134.051,0.113421
184.690,32.748,0.486664
184.700,32.699,0.568326
184.710,150.512,0.148413
184.720,148.660,0.323064
184.730,148.067,0.210274
184.740,147.658,0.446341
184.750,138.640,0.149695
184.760,138.073,0.059304
184.770,402.260,0.093054
184.780,405.065,0.159063
184.790,418.053,0.241022
184.800,433.428,0.157824
184.810,434.604,0.114024
184.820,434.620,0.580706
184.830,431.728,0.612107
184.840,431.467,0.322353
184.850,429.952,0.087220
184.860,436.227,0.198358
184.870,432.696,0.179394
184.880,436.147,0.247250
184.890,436.047,0.143420
184.900,218.595,0.067691
184.910,133.066,0.198385
184.920,435.068,0.203842
184.930,429.685,0.382855
184.940,429.693,0.422265
184.950,429.672,0.649397
184.960,427.823,0.635507
184.970,424.685,0.581365
184.980,429.589,0.486812
184.990,426.614,0.375456
185.000,430.359,0.430230
185.010,430.687,0.301623
185.020,431.802,0.368783
185.030,435.550,0.406375
185.040,437.434,0.372178
185.050,436.498,0.259846
185.060,431.802,0.179360
185.070,138.878,0.130493
185.080,137.885,0.257645
185.090,125.232,0.211896
185.100,125.478,0.325129
185.110,127.184,0.127028
185.120,127.959,0.057446
185.130,32.290,0.133216
185.140,32.472,0.075605
185.150,39.947,0.043021
185.160,274.269,0.297035
185.170,272.264,0.614558
185.180,271.005,0.291203
185.190,271.747,0.145544
185.200,269.123,0.031700
185.210,231.265,0.037828
185.220,32.660,0.050114
185.230,56.775,0.014414
185.240,52.761,0.033104
185.250,37.742,0.113145
185.260,37.187,0.131003
185.270,36.646,0.452004
185.280,37.612,0.564521
185.290,37.868,0.647341
185.300,37.853,0.591008
185.310,37.645,0.682448
185.320,37.292,0.768623
185.330,37.044,0.752398
185.340,36.883,0.822056
185.350,36.780,0.868803
185.360,36.614,0.863981
185.370,36.582,0.876470
185.380,36.537,0.887937
185.390,36.408,0.897158
185.400,36.491,0.890483
185.410,36.542,0.881062
185.420,36.442,0.902542
185.430,36.501,0.893934
185.440,36.377,0.892529
185.450,36.401,0.905030
185.460,36.536,0.877422
185.470,36.478,0.884879
185.480,36.445,0.895759
185.490,36.456,0.872107
185.500,36.337,0.888749
185.510,36.518,0.883759
185.520,36.641,0.893454
185.530,36.457,0.889438
185.540,36.527,0.886852
185.550,36.306,0.867064
185.560,36.319,0.887208
185.570,36.323,0.844399
185.580,36.297,0.864278
185.590,36.394,0.893950
185.600,36.555,0.880159
185.610,36.536,0.892261
185.620,36.678,0.898239
185.630,36.649,0.903436
185.640,36.551,0.892603
185.650,36.550,0.887454
185.660,36.397,0.885629
185.670,36.326,0.883881
185.680,36.301,0.847135
185.690,36.308,0.873398
185.700,36.425,0.887734
185.710,36.596,0.883289
185.720,36.564,0.901547
185.730,36.603,0.897372
185.740,36.538,0.882865
185.750,36.427,0.897876
185.760,36.439,0.866156
185.770,36.322,0.873834
185.780,36.359,0.889080
185.790,36.439,0.873948
185.800,36.372,0.893839
185.810,36.530,0.881042
185.820,36.785,0.852314
185.830,38.969,0.667621
185.840,39.443,0.177489
185.850,54.954,0.048723
185.860,776.030,0.071142
185.870,38.421,0.050802
185.880,35.466,0.362113
185.890,35.058,0.286001
185.900,35.541,0.238449
185.910,32.618,0.118428
185.920,36.542,0.207466
185.930,52.525,0.036061
185.940,776.001,0.096962
185.950,36.578,0.195582
185.960,34.321,0.103722
185.970,34.392,0.557157
185.980,33.777,0.578753
185.990,36.926,0.298307
186.000,37.930,0.698105
186.010,37.569,0.670927
186.020,36.869,0.803593
186.030,36.699,0.881051
186.040,36.272,0.867206
186.050,36.226,0.873823
186.060,36.229,0.835622
186.070,36.308,0.888782
186.080,36.421,0.906837
186.090,36.513,0.886796
186.100,36.464,0.912701
186.110,36.540,0.902807
186.120,36.461,0.902076
186.130,36.459,0.908556
186.140,36.539,0.891634
186.150,36.354,0.890290
186.160,36.305,0.891753
186.170,36.348,0.864793
186.180,36.272,0.886582
186.190,36.444,0.891619
186.200,36.565,0.895552
186.210,36.477,0.902241
186.220,36.564,0.898826
186.230,36.456,0.890317
186.240,36.581,0.896796
186.250,36.628,0.902517
186.260,36.496,0.893097
186.270,36.460,0.898036
186.280,36.500,0.884117
186.290,36.266,0.880193
186.300,36.437,0.897375
186.310,36.477,0.891816
186.320,36.415,0.901850
186.330,36.454,0.883815
186.340,36.296,0.874991
186.350,36.386,0.897900
186.360,36.429,0.875028
186.370,36.384,0.888920
186.380,36.419,0.897101
186.390,36.514,0.881700
186.400,36.416,0.902442
186.410,36.502,0.894891
186.420,36.456,0.893043
186.430,36.397,0.902512
186.440,36.458,0.873610
186.450,36.433,0.882806
186.460,36.498,0.898722
186.470,36.580,0.887268
186.480,36.424,0.894684
186.490,36.529,0.882368
186.500,36.593,0.891836
186.510,36.396,0.893739
186.520,36.458,0.888213
186.530,36.323,0.873035
186.540,36.457,0.901049
186.550,36.564,0.883021
186.560,36.569,0.889087
186.570,36.553,0.890985
186.580,36.609,0.880852
186.590,36.354,0.884161
186.600,36.470,0.890406
186.610,36.454,0.883886
186.620,36.409,0.897005
186.630,36.529,0.882125
186.640,36.536,0.882869
186.650,36.573,0.888633
186.660,36.576,0.882932
186.670,36.400,0.885161
186.680,36.459,0.889500
186.690,36.636,0.883070
186.700,36.614,0.899914
186.710,36.624,0.894533
186.720,36.553,0.884911
186.730,36.588,0.891413
186.740,36.641,0.887728
186.750,36.555,0.885900
186.760,36.528,0.890495
186.770,36.617,0.878664
186.780,36.432,0.888870
186.790,36.586,0.882934
186.800,36.546,0.885596
186.810,36.400,0.889291
186.820,36.454,0.878658
186.830,36.417,0.880376
186.840,36.546,0.883728
186.850,36.586,0.886451
186.860,36.552,0.887591
186.870,36.522,0.883084
186.880,36.570,0.872395
186.890,36.353,0.881571
186.900,36.346,0.873174
186.910,36.225,0.857481
186.920,36.594,0.850478
186.930,36.976,0.582637
186.940,32.632,0.089862
186.950,32.470,0.308083
186.960,32.862,0.100359
186.970,57.816,0.135622
186.980,57.830,0.704201
186.990,58.019,0.742622
187.000,58.092,0.760272
187.010,58.296,0.776479
187.020,58.285,0.816446
187.030,58.265,0.800168
187.040,58.373,0.809967
187.050,58.148,0.810929
187.060,58.331,0.795100
187.070,58.281,0.765507
187.080,58.462,0.728944
187.090,58.421,0.782416
187.100,58.369,0.786819
187.110,58.455,0.760772
187.120,58.366,0.750648
187.130,58.529,0.773110
187.140,58.529,0.760179
187.150,58.576,0.737969
187.160,58.554,0.757033
187.170,58.341,0.762269
187.180,58.630,0.735843
187.190,58.549,0.708672
187.200,58.708,0.670907
187.210,58.643,0.711578
187.220,58.591,0.715261
187.230,58.589,0.718448
187.240,58.505,0.706341
187.250,58.667,0.706759
187.260,58.562,0.721215
187.270,58.506,0.707824
187.280,58.544,0.723365
187.290,58.330,0.724380
187.300,58.591,0.702654
187.310,58.457,0.706781
187.320,58.651,0.669176
187.330,58.573,0.730710
187.340,58.486,0.742064
187.350,58.459,0.724659
187.360,58.521,0.703501
187.370,59.155,0.475831
187.380,58.920,0.404404
187.390,57.587,0.247879
187.400,55.129,0.105545
187.410,49.220,0.115380
187.420,57.361,0.237584
187.430,57.678,0.335674
187.440,62.146,0.513814
187.450,63.478,0.622479
187.460,63.904,0.447009
187.470,63.022,0.594924
187.480,61.939,0.613630
187.490,61.579,0.512452
187.500,61.504,0.424637
187.510,58.913,0.377549
187.520,58.211,0.329644
187.530,55.878,0.450812
187.540,56.126,0.710051
187.550,56.908,0.572838
187.560,57.062,0.635194
187.570,57.187,0.727599
187.580,57.837,0.732298
187.590,57.975,0.753028
187.600,58.275,0.805911
187.610,58.377,0.805011
187.620,58.545,0.762307
187.630,58.717,0.731392
187.640,58.661,0.769420
187.650,58.409,0.792350
187.660,58.481,0.789515
187.670,58.370,0.793661
187.680,58.411,0.768691
187.690,58.339,0.804899
187.700,58.366,0.802145
187.710,58.455,0.757228
187.720,58.297,0.786884
187.730,58.367,0.813510
187.740,58.344,0.751779
187.750,58.405,0.740662
187.760,58.403,0.768459
187.770,58.318,0.761721
187.780,58.455,0.782624
187.790,58.516,0.777108
187.800,58.687,0.751118
187.810,58.628,0.792806
187.820,58.766,0.749868
187.830,58.844,0.713878
187.840,58.548,0.779926
187.850,58.536,0.800345
187.860,58.458,0.768022
187.870,58.509,0.739363
187.880,58.435,0.795445
187.890,58.247,0.819250
187.900,58.325,0.809704
187.910,58.357,0.830300
187.920,58.507,0.800853
187.930,58.432,0.840646
187.940,58.443,0.825718
187.950,58.436,0.818103
187.960,58.337,0.818464
187.970,58.422,0.828932
187.980,58.467,0.800628
187.990,58.497,0.768541
188.000,58.459,0.815169
188.010,58.338,0.824313
188.020,58.533,0.809454
188.030,58.502,0.842585
188.040,58.600,0.793471
188.050,58.543,0.826781
188.060,58.480,0.822230
188.070,58.417,0.821247
188.080,58.353,0.821986
188.090,58.383,0.840990
188.100,58.337,0.834373
188.110,58.435,0.799709
188.120,58.468,0.819393
188.130,58.276,0.835377
188.140,58.436,0.835764
188.150,58.425,0.839726
188.160,58.504,0.806188
188.170,58.461,0.841190
188.180,58.305,0.828064
188.190,58.303,0.822244
188.200,58.165,0.822993
188.210,58.326,0.841669
188.220,58.341,0.856719
188.230,58.405,0.816666
188.240,58.475,0.832303
188.250,58.238,0.841519
188.260,58.437,0.837028
188.270,58.369,0.832097
188.280,58.471,0.803784
188.290,58.471,0.838196
188.300,58.346,0.816344
188.310,58.332,0.812719
188.320,58.237,0.790054
188.330,58.334,0.812389
188.340,58.335,0.799547
188.350,58.473,0.761554
188.360,58.472,0.799879
188.370,58.314,0.801013
188.380,58.427,0.814897
188.390,58.382,0.823727
188.400,58.473,0.788818
188.410,58.471,0.827970
188.420,58.453,0.799568
188.430,58.439,0.815417
188.440,58.284,0.805414
188.450,58.366,0.821587
188.460,58.312,0.822545
188.470,58.389,0.792306
188.480,58.387,0.844469
188.490,58.252,0.817651
188.500,58.269,0.835812
188.510,58.264,0.825031
188.520,58.341,0.797642
188.530,58.269,0.832929
188.540,58.288,0.809940
188.550,58.385,0.837280
188.560,58.239,0.822480
188.570,58.334,0.827143
188.580,58.276,0.837629
188.590,58.246,0.788991
188.600,58.290,0.830738
188.610,58.222,0.810923
188.620,58.140,0.834586
188.630,58.201,0.824398
188.640,58.325,0.816550
188.650,58.405,0.825265
188.660,58.690,0.761151
188.670,59.383,0.571787
188.680,59.165,0.469523
188.690,61.254,0.434558
188.700,61.437,0.190940
188.710,55.317,0.141528
188.720,61.992,0.209115
188.730,63.689,0.476559
188.740,64.880,0.815968
188.750,65.267,0.793676
188.760,65.103,0.839562
188.770,64.789,0.788823
188.780,65.879,0.713912
188.790,66.102,0.776414
188.800,65.759,0.735918
188.810,65.549,0.693006
188.820,65.694,0.752699
188.830,65.486,0.613536
188.840,65.018,0.564047
188.850,64.853,0.636985
188.860,64.215,0.651309
188.870,64.377,0.638054
188.880,64.358,0.651957
188.890,63.949,0.657015
188.900,64.095,0.634161
188.910,64.106,0.630857
188.920,63.893,0.624119
188.930,64.141,0.601278
188.940,63.986,0.666768
188.950,63.906,0.645947
188.960,64.143,0.637581
188.970,64.201,0.654317
188.980,64.004,0.639339
188.990,64.153,0.637058
189.000,64.131,0.641361
189.010,63.873,0.634039
189.020,64.349,0.645975
189.030,64.149,0.655927
189.040,63.876,0.646190
189.050,64.411,0.645932
189.060,63.957,0.676887
189.070,63.992,0.642280
189.080,64.378,0.637325
189.090,63.756,0.650116
189.100,64.033,0.633561
189.110,64.124,0.667667
189.120,63.900,0.652080
189.130,63.997,0.654670
189.140,64.003,0.649284
189.150,63.890,0.662342
189.160,64.043,0.651553
189.170,64.102,0.653903
189.180,63.756,0.664459
189.190,64.152,0.633604
189.200,64.130,0.683061
189.210,63.950,0.670981
189.220,64.065,0.654082
189.230,64.128,0.672958
189.240,63.998,0.653473
189.250,64.094,0.645984
189.260,64.084,0.644828
189.270,64.271,0.648923
189.280,64.467,0.676812
189.290,64.438,0.650448
189.300,64.350,0.638644
189.310,63.804,0.589486
189.320,63.489,0.371972
189.330,63.170,0.146540
189.340,82.504,0.042329
189.350,43.740,0.077334
189.360,60.491,0.134057
189.370,62.059,0.566509
189.380,64.077,0.740543
189.390,65.771,0.688591
189.400,66.230,0.755467
189.410,66.002,0.753742
189.420,65.462,0.666567
189.430,65.435,0.697337
189.440,65.097,0.639840
189.450,65.005,0.646658
189.460,64.969,0.655552
189.470,64.865,0.637831
189.480,65.392,0.572393
189.490,65.474,0.597324
189.500,64.692,0.654425
189.510,64.341,0.658314
189.520,64.381,0.654829
189.530,63.873,0.654928
189.540,63.823,0.627743
189.550,63.844,0.659815
189.560,63.608,0.669576
189.570,63.942,0.630635
189.580,63.958,0.633411
189.590,63.620,0.662768
189.600,64.083,0.619208
189.610,64.110,0.651329
189.620,63.999,0.631546
189.630,64.126,0.621931
189.640,64.105,0.643401
189.650,64.014,0.622607
189.660,64.160,0.625033
189.670,64.051,0.639515
189.680,63.718,0.625912
189.690,64.146,0.642012
189.700,64.052,0.656866
189.710,63.698,0.631922
189.720,64.336,0.632432
189.730,63.931,0.657851
189.740,63.881,0.631514
189.750,64.354,0.628421
189.760,63.751,0.657853
189.770,64.059,0.627606
189.780,64.325,0.640792
189.790,63.785,0.650067
189.800,64.035,0.643057
189.810,64.314,0.635840
189.820,63.989,0.652059
189.830,64.165,0.629225
189.840,64.297,0.631386
189.850,63.757,0.669371
189.860,64.084,0.640820
189.870,64.322,0.656932
189.880,63.752,0.683017
189.890,64.127,0.622679
189.900,64.142,0.662174
189.910,63.785,0.642228
189.920,64.031,0.653180
189.930,64.028,0.672221
189.940,63.769,0.627511
189.950,64.152,0.632198
189.960,64.078,0.647214
189.970,63.699,0.627424
189.980,64.340,0.633778
189.990,63.983,0.664939
190.000,63.751,0.628446
190.010,64.343,0.621833
190.020,63.732,0.657284
190.030,63.729,0.617582
190.040,64.085,0.633673
190.050,63.683,0.654880
190.060,63.943,0.616639
190.070,64.051,0.628320
190.080,63.750,0.638599
190.090,64.050,0.615467
190.100,64.102,0.636320
190.110,63.996,0.642923
190.120,64.460,0.621694
190.130,64.795,0.650721
190.140,65.114,0.688020
190.150,65.315,0.721454
190.160,65.184,0.776368
190.170,65.176,0.764778
190.180,64.430,0.621510
190.190,63.663,0.516582
190.200,63.059,0.251712
190.210,65.556,0.056128
190.220,64.805,0.215222
190.230,66.091,0.269232
190.240,67.218,0.525017
190.250,67.477,0.511802
190.260,66.518,0.488184
190.270,66.151,0.704148
190.280,65.677,0.825530
190.290,65.442,0.810216
190.300,65.687,0.827869
190.310,65.590,0.879075
190.320,65.589,0.873044
190.330,65.598,0.854064
190.340,65.344,0.852082
190.350,65.584,0.831182
190.360,65.404,0.815451
190.370,64.937,0.838558
190.380,64.887,0.800015
190.390,64.860,0.785704
190.400,64.659,0.795361
190.410,64.635,0.734755
190.420,64.786,0.705034
190.430,64.647,0.671471
190.440,64.460,0.661809
190.450,64.584,0.686802
190.460,64.138,0.678762
190.470,64.094,0.637092
190.480,64.652,0.679624
190.490,64.321,0.648144
190.500,64.401,0.654886
190.510,64.524,0.701553
190.520,64.242,0.643325
190.530,64.609,0.655311
190.540,64.550,0.713598
190.550,64.321,0.652408
190.560,64.695,0.605975
190.570,64.622,0.663775
190.580,64.367,0.621496
190.590,64.780,0.639124
190.600,64.944,0.681098
190.610,65.017,0.565314
190.620,65.853,0.448394
190.630,64.322,0.507050
190.640,63.853,0.517556
190.650,64.252,0.439931
190.660,63.894,0.593207
190.670,64.528,0.620864
190.680,66.676,0.463555
190.690,68.339,0.675289
190.700,68.247,0.738933
190.710,67.742,0.549576
190.720,65.998,0.723454
190.730,65.002,0.775479
190.740,63.932,0.787435
190.750,63.746,0.815427
190.760,64.388,0.799944
190.770,64.772,0.874509
190.780,64.469,0.830743
190.790,64.280,0.829809
190.800,64.551,0.851953
190.810,64.730,0.850240
190.820,64.754,0.827587
190.830,64.058,0.771846
190.840,63.195,0.590210
190.850,63.187,0.589815
190.860,62.564,0.281974
190.870,55.529,0.050378
190.880,813.036,0.035927
190.890,61.741,0.115136
190.900,63.233,0.649309
190.910,64.178,0.759314
190.920,64.969,0.796558
190.930,65.281,0.826406
190.940,65.386,0.831118
190.950,65.789,0.858552
190.960,65.798,0.801900
190.970,65.746,0.826309
190.980,65.601,0.863002
190.990,65.388,0.783820
191.000,65.913,0.747928
191.010,65.472,0.827285
191.020,64.821,0.772202
191.030,64.655,0.795330
191.040,64.786,0.839078
191.050,64.715,0.815584
191.060,64.904,0.753465
191.070,64.901,0.766007
191.080,64.657,0.718863
191.090,64.799,0.642346
191.100,64.722,0.703138
191.110,64.538,0.683511
191.120,64.771,0.630594
191.130,64.504,0.675131
191.140,64.388,0.607123
191.150,64.556,0.623547
191.160,64.227,0.644586
191.170,64.176,0.612129
191.180,64.451,0.607175
191.190,64.216,0.622129
191.200,64.032,0.638520
191.210,64.400,0.632742
191.220,64.187,0.635565
191.230,64.305,0.632509
191.240,64.692,0.655372
191.250,64.309,0.659419
191.260,64.369,0.658004
191.270,64.761,0.721428
191.280,64.407,0.680076
191.290,64.682,0.678187
191.300,64.593,0.721991
191.310,64.084,0.643780
191.320,64.529,0.634738
191.330,64.623,0.695947
191.340,64.388,0.683752
191.350,64.551,0.696799
191.360,64.637,0.784248
191.370,64.647,0.771497
191.380,65.220,0.765449
191.390,65.324,0.847620
191.400,65.538,0.831604
191.410,65.552,0.859730
191.420,65.354,0.863915
191.430,65.502,0.845874
191.440,65.653,0.861900
191.450,65.417,0.864417
191.460,65.355,0.827157
191.470,65.369,0.829577
191.480,65.263,0.735996
191.490,65.550,0.553162
191.500,68.236,0.606499
191.510,68.877,0.749537
191.520,68.577,0.754622
191.530,68.493,0.820708
191.540,67.857,0.749335
191.550,67.419,0.728788
191.560,67.090,0.745066
191.570,66.651,0.835776
191.580,66.320,0.823052
191.590,65.911,0.873318
191.600,65.546,0.897194
191.610,65.504,0.857181
191.620,65.896,0.871506
191.630,65.673,0.865202
191.640,65.901,0.723923
191.650,66.400,0.711583
191.660,65.813,0.690411
191.670,65.290,0.635057
191.680,64.901,0.708167
191.690,64.555,0.758077
191.700,64.365,0.683555
191.710,64.484,0.691375
191.720,64.387,0.656186
191.730,64.048,0.617179
191.740,64.432,0.630167
191.750,64.062,0.650663
191.760,63.980,0.617825
191.770,64.481,0.602914
191.780,63.994,0.615181
191.790,64.299,0.610427
191.800,64.431,0.632142
191.810,63.964,0.633528
191.820,64.300,0.620286
191.830,64.339,0.641430
191.840,63.887,0.640481
191.850,64.375,0.603388
191.860,64.345,0.625212
191.870,64.024,0.623580
191.880,64.437,0.604276
191.890,64.344,0.640346
191.900,64.039,0.609752
191.910,64.464,0.567937
191.920,64.531,0.587858
191.930,64.132,0.542811
191.940,65.487,0.487454
191.950,65.264,0.615718
191.960,64.791,0.713436
191.970,64.921,0.865934
191.980,64.972,0.888553
191.990,65.320,0.850527
192.000,65.673,0.897763
192.010,65.732,0.884869
192.020,65.828,0.857973
192.030,65.958,0.868118
192.040,65.938,0.869035
192.050,65.793,0.895200
192.060,65.408,0.896913
192.070,64.900,0.883837
192.080,64.808,0.894467
192.090,64.877,0.915110
192.100,64.779,0.887448
192.110,64.911,0.901150
192.120,64.417,0.869024
192.130,63.847,0.783917
192.140,62.245,0.817248
192.150,61.770,0.731431
192.160,61.389,0.427501
192.170,62.159,0.513175
192.180,64.105,0.536971
192.190,64.680,0.599112
192.200,63.780,0.275061
192.210,43.188,0.037299
192.220,54.992,0.037483
192.230,61.625,0.020422
192.240,32.961,0.067068
192.250,33.838,0.591711
192.260,33.531,0.476218
192.270,33.774,0.561540
192.280,32.758,0.278986
192.290,32.505,0.137187
192.300,39.684,0.151749
192.310,37.948,0.550556
192.320,36.834,0.679632
192.330,36.682,0.769479
192.340,36.443,0.862238
192.350,35.896,0.737768
192.360,36.351,0.856490
192.370,36.374,0.864058
192.380,36.326,0.888421
192.390,36.370,0.862446
192.400,36.206,0.844385
192.410,36.318,0.874306
192.420,36.453,0.856042
192.430,36.394,0.877277
192.440,36.514,0.876246
192.450,36.517,0.883411
192.460,36.351,0.884334
192.470,36.460,0.882887
192.480,36.356,0.873994
