time,frequency,confidence
167.850,879.115,0.768021
167.860,881.365,0.746528
167.870,884.974,0.780002
167.880,440.883,0.701063
167.890,438.661,0.822880
167.900,439.274,0.895418
167.910,441.713,0.930917
167.920,443.797,0.929204
167.930,444.109,0.899110
167.940,442.394,0.911031
167.950,440.928,0.923212
167.960,442.416,0.896925
167.970,442.236,0.827532
167.980,441.057,0.796873
167.990,440.235,0.796694
168.000,441.269,0.740230
168.010,883.839,0.689984
168.020,877.670,0.582059
168.030,432.447,0.757903
168.040,432.471,0.712042
168.050,877.103,0.611588
168.060,879.210,0.712874
168.070,436.691,0.703218
168.080,435.670,0.793063
168.090,876.924,0.629261
168.100,880.542,0.734499
168.110,882.612,0.685110
168.120,879.867,0.715225
168.130,875.966,0.718683
168.140,871.193,0.739044
168.150,869.814,0.719627
168.160,874.223,0.731933
168.170,885.996,0.851155
168.180,892.842,0.825485
168.190,897.534,0.730904
168.200,895.538,0.662542
168.210,886.286,0.793025
168.220,885.013,0.893987
168.230,886.273,0.882532
168.240,882.270,0.885421
168.250,879.070,0.906336
168.260,881.933,0.915281
168.270,889.242,0.858310
168.280,895.289,0.825636
168.290,896.165,0.779522
168.300,894.219,0.742483
168.310,889.436,0.786445
168.320,881.102,0.819479
168.330,873.023,0.754295
168.340,871.504,0.761537
168.350,877.915,0.666021
168.360,886.588,0.823457
168.370,890.521,0.864711
168.380,888.551,0.843894
168.390,877.514,0.880892
168.400,878.553,0.944214
168.410,883.026,0.963524
168.420,887.117,0.937320
168.430,891.100,0.877135
168.440,894.758,0.823466
168.450,894.067,0.726840
168.460,889.006,0.732560
168.470,889.626,0.766163
168.480,888.054,0.796406
168.490,885.247,0.773336
168.500,882.633,0.698363
168.510,883.418,0.835271
168.520,885.521,0.662464
168.530,879.902,0.521693
168.540,437.628,0.643813
168.550,879.426,0.793823
168.560,881.034,0.896283
168.570,880.192,0.862332
168.580,874.439,0.806636
168.590,873.180,0.833997
168.600,874.421,0.807261
168.610,876.926,0.725627
168.620,436.211,0.784578
168.630,435.798,0.857096
168.640,437.047,0.803254
168.650,439.281,0.588296
168.660,443.295,0.486351
168.670,443.824,0.545988
168.680,441.434,0.738994
168.690,438.880,0.698326
168.700,879.534,0.802537
168.710,879.611,0.760395
168.720,880.532,0.503261
168.730,880.609,0.214800
168.740,878.726,0.246612
168.750,875.796,0.545293
168.760,436.446,0.566725
168.770,436.042,0.671218
168.780,434.623,0.752302
168.790,434.781,0.614415
168.800,879.475,0.646204
168.810,886.958,0.818025
168.820,882.627,0.822950
168.830,879.505,0.720280
168.840,882.278,0.775978
168.850,888.220,0.858825
168.860,892.013,0.813620
168.870,886.373,0.819888
168.880,882.258,0.842244
168.890,881.472,0.868513
168.900,883.055,0.826492
168.910,879.520,0.842319
168.920,878.871,0.897575
168.930,880.226,0.924506
168.940,880.373,0.922850
168.950,881.516,0.927734
168.960,881.774,0.888950
168.970,879.169,0.771931
168.980,877.294,0.637413
168.990,435.643,0.383788
169.000,434.857,0.706292
169.010,434.745,0.813900
169.020,435.719,0.773586
169.030,147.668,0.624687
169.040,147.430,0.796766
169.050,147.189,0.761895
169.060,146.034,0.626890
169.070,145.314,0.642097
169.080,145.471,0.586139
169.090,146.663,0.571317
169.100,147.742,0.695817
169.110,148.276,0.685632
169.120,149.122,0.528200
169.130,148.832,0.427317
169.140,147.570,0.153599
169.150,144.982,0.257179
169.160,439.940,0.087278
169.170,437.467,0.208622
169.180,434.792,0.538210
169.190,433.819,0.787777
169.200,433.541,0.791590
169.210,433.837,0.744174
169.220,434.893,0.757574
169.230,434.334,0.721567
169.240,435.067,0.629869
169.250,438.066,0.518515
169.260,441.910,0.314961
169.270,882.087,0.273780
169.280,882.603,0.190782
169.290,145.831,0.306922
169.300,147.212,0.251895
169.310,883.216,0.209016
169.320,884.165,0.286686
169.330,891.259,0.268870
169.340,890.439,0.200518
169.350,860.531,0.153888
169.360,871.230,0.286705
169.370,873.120,0.280049
169.380,432.143,0.430685
169.390,432.656,0.486629
169.400,870.535,0.256805
169.410,436.634,0.451156
169.420,441.014,0.241769
169.430,448.958,0.098603
169.440,482.746,0.116280
169.450,394.100,0.201196
169.460,355.356,0.205925
169.470,351.911,0.268068
169.480,349.791,0.232464
169.490,411.595,0.190668
169.500,411.107,0.180289
169.510,404.862,0.129437
169.520,399.358,0.122349
169.530,450.754,0.266505
169.540,455.631,0.268644
169.550,472.645,0.500096
169.560,484.439,0.365829
169.570,525.757,0.721423
169.580,533.711,0.727858
169.590,539.409,0.810536
169.600,540.691,0.862733
169.610,537.837,0.920425
169.620,535.315,0.931031
169.630,533.903,0.942532
169.640,532.825,0.949726
169.650,531.754,0.943307
169.660,531.670,0.941483
169.670,533.290,0.934362
169.680,534.623,0.924146
169.690,533.496,0.924261
169.700,530.277,0.884812
169.710,526.599,0.882326
169.720,524.468,0.799030
169.730,1045.649,0.806571
169.740,1042.097,0.841022
169.750,1040.880,0.826381
169.760,1040.616,0.710692
169.770,1042.397,0.540511
169.780,1050.848,0.386057
169.790,580.592,0.672278
169.800,586.823,0.800435
169.810,589.407,0.893756
169.820,591.053,0.906368
169.830,591.137,0.904584
169.840,590.152,0.917027
169.850,589.363,0.920222
169.860,588.521,0.926703
169.870,588.002,0.928608
169.880,588.408,0.942825
169.890,589.211,0.940338
169.900,589.959,0.919063
169.910,590.717,0.900204
169.920,591.469,0.897504
169.930,591.639,0.904609
169.940,591.098,0.926003
169.950,590.549,0.934520
169.960,589.494,0.941085
169.970,588.892,0.935996
169.980,588.840,0.938587
169.990,589.095,0.945274
170.000,589.107,0.951858
170.010,588.834,0.961666
170.020,588.237,0.960939
170.030,587.685,0.957123
170.040,587.184,0.955449
170.050,586.552,0.944335
170.060,585.657,0.956711
170.070,585.146,0.960327
170.080,585.423,0.957585
170.090,586.271,0.949435
170.100,586.881,0.956517
170.110,586.993,0.955614
170.120,586.835,0.946355
170.130,586.311,0.939345
170.140,586.073,0.939144
170.150,586.031,0.936290
170.160,586.000,0.934899
170.170,585.869,0.928777
170.180,585.367,0.924070
170.190,584.599,0.927030
170.200,583.972,0.935894
170.210,583.761,0.949939
170.220,584.154,0.952442
170.230,584.460,0.951032
170.240,584.235,0.951376
170.250,583.747,0.957153
170.260,583.123,0.959796
170.270,583.218,0.962539
170.280,583.340,0.965023
170.290,583.515,0.966194
170.300,583.582,0.966239
170.310,583.174,0.964611
170.320,582.926,0.964242
170.330,583.558,0.965304
170.340,585.071,0.957096
170.350,586.707,0.944941
170.360,587.812,0.949305
170.370,588.728,0.947344
170.380,589.280,0.949434
170.390,589.879,0.946954
170.400,590.171,0.942811
170.410,589.674,0.940047
170.420,587.665,0.909044
170.430,586.177,0.921804
170.440,586.053,0.926831
170.450,583.475,0.821087
170.460,580.961,0.638071
170.470,585.257,0.280719
170.480,468.276,0.443708
170.490,586.562,0.139647
170.500,589.906,0.386606
170.510,293.674,0.461999
170.520,290.238,0.328838
170.530,288.049,0.339873
170.540,288.180,0.503774
170.550,288.949,0.527670
170.560,876.586,0.456399
170.570,881.914,0.859711
170.580,884.826,0.852721
170.590,886.308,0.807242
170.600,888.138,0.753926
170.610,890.156,0.759194
170.620,890.298,0.756605
170.630,887.228,0.801922
170.640,884.603,0.889842
170.650,881.133,0.931936
170.660,878.817,0.905347
170.670,877.022,0.842130
170.680,874.916,0.821120
170.690,872.943,0.836284
170.700,873.091,0.831856
170.710,875.643,0.869357
170.720,878.582,0.895078
170.730,881.485,0.937414
170.740,883.579,0.938739
170.750,885.053,0.910692
170.760,885.942,0.880933
170.770,884.925,0.885591
170.780,883.554,0.903712
170.790,882.052,0.923030
170.800,880.557,0.914747
170.810,878.149,0.860118
170.820,875.971,0.861622
170.830,876.064,0.849892
170.840,877.700,0.872703
170.850,879.277,0.927003
170.860,880.684,0.951410
170.870,881.967,0.958463
170.880,883.707,0.953961
170.890,886.251,0.926964
170.900,889.135,0.876053
170.910,891.595,0.888323
170.920,891.769,0.880026
170.930,890.120,0.875745
170.940,887.172,0.891810
170.950,884.324,0.918609
170.960,880.516,0.900945
170.970,874.865,0.816058
170.980,869.713,0.737761
170.990,868.869,0.720862
171.000,873.956,0.874900
171.010,879.341,0.938702
171.020,881.423,0.956616
171.030,882.259,0.959685
171.040,882.602,0.957782
171.050,882.988,0.952413
171.060,883.229,0.942057
171.070,882.994,0.933559
171.080,882.548,0.918889
171.090,882.469,0.900693
171.100,882.214,0.899876
171.110,881.937,0.917369
171.120,881.926,0.930305
171.130,881.680,0.944790
171.140,881.610,0.945314
171.150,881.277,0.947586
171.160,881.177,0.944931
171.170,881.031,0.942479
171.180,880.557,0.937828
171.190,880.327,0.929503
171.200,880.112,0.926642
171.210,880.314,0.933513
171.220,880.715,0.945240
171.230,881.245,0.955559
171.240,881.800,0.958222
171.250,882.531,0.958061
171.260,883.700,0.950351
171.270,886.244,0.916502
171.280,890.329,0.847987
171.290,897.003,0.822993
171.300,897.779,0.663871
171.310,450.724,0.586676
171.320,457.411,0.571767
171.330,464.056,0.756935
171.340,468.472,0.814527
171.350,471.228,0.771060
171.360,943.938,0.792525
171.370,945.729,0.796426
171.380,946.138,0.888061
171.390,946.487,0.922400
171.400,945.564,0.918514
171.410,946.485,0.912782
171.420,950.566,0.869789
171.430,960.037,0.839520
171.440,977.687,0.809955
171.450,989.720,0.666087
171.460,998.073,0.745383
171.470,1015.641,0.734524
171.480,1032.931,0.829619
171.490,1037.330,0.915186
171.500,1039.596,0.934989
171.510,1040.048,0.925749
171.520,1040.617,0.883151
171.530,1041.039,0.737580
171.540,519.331,0.705141
171.550,520.002,0.782103
171.560,520.597,0.810778
171.570,521.889,0.814925
171.580,523.028,0.860139
171.590,523.810,0.871442
171.600,524.425,0.851478
171.610,524.585,0.830983
171.620,524.450,0.840628
171.630,524.708,0.866737
171.640,525.158,0.852200
171.650,525.160,0.874078
171.660,524.611,0.892512
171.670,524.264,0.900967
171.680,524.232,0.901503
171.690,524.073,0.883358
171.700,523.269,0.849278
171.710,521.942,0.776103
171.720,521.289,0.847139
171.730,521.259,0.855358
171.740,521.438,0.871741
171.750,520.537,0.894489
171.760,519.920,0.906073
171.770,519.685,0.908771
171.780,519.815,0.904870
171.790,520.188,0.885127
171.800,520.830,0.850060
171.810,522.117,0.793652
171.820,523.697,0.743292
171.830,526.041,0.788209
171.840,527.581,0.854765
171.850,527.597,0.895147
171.860,527.005,0.907509
171.870,525.988,0.880320
171.880,524.915,0.808793
171.890,1048.334,0.715445
171.900,1048.744,0.741026
171.910,524.155,0.716763
171.920,523.806,0.749222
171.930,524.113,0.769609
171.940,1048.383,0.712630
171.950,1048.734,0.796036
171.960,1049.035,0.821267
171.970,1048.868,0.808770
171.980,1047.843,0.719757
171.990,523.781,0.697521
172.000,523.888,0.795757
172.010,524.341,0.833431
172.020,524.945,0.786890
172.030,524.873,0.778847
172.040,524.472,0.816098
172.050,524.355,0.838233
172.060,524.377,0.813950
172.070,523.110,0.748575
172.080,521.713,0.725087
172.090,520.469,0.813812
172.100,518.187,0.832233
172.110,514.571,0.876158
172.120,511.260,0.873624
172.130,508.052,0.893681
172.140,506.073,0.903986
172.150,502.313,0.841496
172.160,496.670,0.614476
172.170,981.814,0.711386
172.180,949.331,0.508452
172.190,470.373,0.612347
172.200,468.554,0.873453
172.210,466.865,0.922035
172.220,467.129,0.896905
172.230,467.769,0.911929
172.240,467.809,0.913095
172.250,467.393,0.892780
172.260,467.105,0.835441
172.270,467.116,0.869009
172.280,466.724,0.890844
172.290,466.887,0.900969
172.300,467.017,0.903355
172.310,466.689,0.915619
172.320,466.617,0.920346
172.330,466.394,0.939139
172.340,466.163,0.936745
172.350,466.258,0.934204
172.360,466.338,0.929253
172.370,466.433,0.877666
172.380,466.430,0.814575
172.390,931.726,0.805182
172.400,931.383,0.782466
172.410,931.003,0.781155
172.420,931.348,0.737301
172.430,466.024,0.787532
172.440,466.500,0.873205
172.450,467.029,0.932529
172.460,467.521,0.942149
172.470,467.768,0.938623
172.480,467.364,0.940171
172.490,466.710,0.933895
172.500,466.550,0.929275
172.510,466.604,0.938795
172.520,466.934,0.941746
172.530,467.510,0.945797
172.540,467.873,0.964712
172.550,468.696,0.957216
172.560,469.596,0.948807
172.570,469.687,0.943651
172.580,469.454,0.943973
172.590,469.621,0.947381
172.600,469.972,0.938787
172.610,469.656,0.933438
172.620,468.789,0.947322
172.630,467.795,0.925904
172.640,467.066,0.923009
172.650,466.385,0.913541
172.660,466.193,0.922601
172.670,466.619,0.941645
172.680,467.654,0.950396
172.690,469.006,0.916852
172.700,469.532,0.879377
172.710,469.141,0.840061
172.720,468.153,0.807488
172.730,467.707,0.877971
172.740,467.064,0.901303
172.750,466.439,0.903191
172.760,466.155,0.910683
172.770,465.975,0.911163
172.780,466.123,0.893355
172.790,466.762,0.925573
172.800,467.796,0.930531
172.810,469.086,0.923823
172.820,469.078,0.934259
172.830,468.197,0.934309
172.840,467.531,0.937444
172.850,466.126,0.918134
172.860,463.324,0.818626
172.870,452.424,0.441336
172.880,885.750,0.757335
172.890,883.251,0.842609
172.900,881.688,0.899974
172.910,881.829,0.892336
172.920,882.103,0.872126
172.930,881.865,0.875595
172.940,881.830,0.886767
172.950,881.944,0.880637
172.960,882.532,0.872420
172.970,882.117,0.878427
172.980,881.367,0.905426
172.990,880.208,0.913957
173.000,880.000,0.940753
173.010,880.474,0.952400
173.020,880.881,0.954981
173.030,880.647,0.944214
173.040,880.495,0.933912
173.050,881.182,0.919349
173.060,881.682,0.936027
173.070,883.336,0.934145
173.080,883.834,0.943600
173.090,883.628,0.942011
173.100,883.838,0.945273
173.110,883.017,0.928337
173.120,881.490,0.931338
173.130,880.606,0.905386
173.140,880.483,0.881111
173.150,880.335,0.845611
173.160,879.894,0.819635
173.170,880.504,0.798360
173.180,881.563,0.756083
173.190,441.112,0.783124
173.200,441.518,0.813457
173.210,441.789,0.784689
173.220,442.129,0.780671
173.230,442.230,0.760976
173.240,885.018,0.796902
173.250,884.817,0.861845
173.260,883.786,0.909347
173.270,882.334,0.932384
173.280,880.792,0.928140
173.290,879.280,0.928220
173.300,876.882,0.879907
173.310,874.037,0.806628
173.320,433.772,0.769807
173.330,433.707,0.839710
173.340,434.027,0.861892
173.350,435.536,0.842879
173.360,879.180,0.760409
173.370,882.132,0.909869
173.380,883.042,0.937623
173.390,883.775,0.932073
173.400,883.436,0.935938
173.410,883.664,0.924662
173.420,883.837,0.928024
173.430,883.456,0.923470
173.440,881.703,0.941550
173.450,879.229,0.933903
173.460,877.580,0.920615
173.470,877.547,0.907994
173.480,878.563,0.927638
173.490,879.896,0.946390
173.500,881.132,0.950149
173.510,882.587,0.938914
173.520,884.234,0.931164
173.530,886.322,0.910274
173.540,889.379,0.872219
173.550,893.130,0.870095
173.560,893.849,0.873502
173.570,892.371,0.871905
173.580,891.212,0.861002
173.590,887.759,0.864850
173.600,885.087,0.882229
173.610,884.075,0.875711
173.620,883.546,0.866557
173.630,882.303,0.860477
173.640,880.111,0.824263
173.650,875.403,0.818145
173.660,871.224,0.764589
173.670,870.421,0.777778
173.680,874.274,0.847139
173.690,879.458,0.929006
173.700,881.886,0.941783
173.710,882.960,0.932681
173.720,884.095,0.895237
173.730,884.696,0.846750
173.740,884.562,0.837746
173.750,883.465,0.897680
173.760,882.389,0.921437
173.770,881.671,0.935760
173.780,881.345,0.936164
173.790,881.082,0.933772
173.800,880.892,0.917267
173.810,880.328,0.910875
173.820,879.680,0.894354
173.830,878.829,0.870012
173.840,879.261,0.858311
173.850,880.660,0.801255
173.860,440.553,0.737435
173.870,440.884,0.780636
173.880,441.533,0.800155
173.890,442.319,0.793359
173.900,443.138,0.774087
173.910,443.804,0.738466
173.920,444.150,0.758034
173.930,443.883,0.814429
173.940,442.709,0.856657
173.950,440.913,0.880776
173.960,439.367,0.833923
173.970,437.813,0.855757
173.980,436.088,0.917559
173.990,434.943,0.918527
174.000,435.769,0.918094
174.010,437.964,0.811355
174.020,881.414,0.823828
174.030,882.445,0.894616
174.040,882.824,0.924331
174.050,883.108,0.920132
174.060,883.677,0.918653
174.070,884.159,0.906268
174.080,884.350,0.904817
174.090,884.239,0.902066
174.100,883.511,0.892446
174.110,881.998,0.865945
174.120,879.704,0.799768
174.130,876.493,0.703779
174.140,436.080,0.736250
174.150,437.741,0.710053
174.160,880.767,0.832895
174.170,881.454,0.893512
174.180,882.138,0.905545
174.190,882.991,0.884978
174.200,883.990,0.856037
174.210,885.090,0.863807
174.220,885.795,0.822390
174.230,884.918,0.840749
174.240,883.575,0.830622
174.250,882.561,0.831151
174.260,882.065,0.851914
174.270,881.440,0.803886
174.280,880.262,0.763490
174.290,877.510,0.707261
174.300,876.114,0.725750
174.310,877.160,0.771774
174.320,878.649,0.824122
174.330,879.986,0.880256
174.340,880.994,0.909409
174.350,881.661,0.911699
174.360,881.930,0.908826
174.370,882.141,0.901532
174.380,882.426,0.913196
174.390,882.642,0.928108
174.400,882.190,0.931445
174.410,881.789,0.935551
174.420,881.482,0.935277
174.430,880.988,0.936557
174.440,880.276,0.936589
174.450,879.784,0.930507
174.460,879.788,0.922357
174.470,880.054,0.915737
174.480,880.355,0.921417
174.490,880.400,0.925989
174.500,880.665,0.938390
174.510,880.876,0.945771
174.520,881.460,0.955984
174.530,881.901,0.960352
174.540,881.988,0.963023
174.550,881.959,0.964430
174.560,881.740,0.960449
174.570,881.549,0.952708
174.580,880.996,0.947425
174.590,880.512,0.941501
174.600,879.912,0.931578
174.610,878.954,0.922022
174.620,878.112,0.915107
174.630,878.253,0.931694
174.640,879.409,0.951258
174.650,880.492,0.959780
174.660,881.285,0.961895
174.670,881.662,0.960533
174.680,881.431,0.956702
174.690,880.816,0.952171
174.700,880.390,0.940087
174.710,879.828,0.921078
174.720,879.663,0.909327
174.730,879.583,0.916258
174.740,879.561,0.930083
174.750,879.574,0.935498
174.760,879.621,0.943959
174.770,879.819,0.947322
174.780,880.419,0.948894
174.790,881.074,0.950474
174.800,881.699,0.941810
174.810,882.387,0.932992
174.820,883.065,0.904394
174.830,883.843,0.853357
174.840,884.183,0.825032
174.850,884.239,0.776402
174.860,441.512,0.746360
174.870,440.034,0.804300
174.880,438.914,0.782061
174.890,438.289,0.793549
174.900,438.574,0.762591
174.910,880.567,0.704543
174.920,881.485,0.827978
174.930,881.810,0.890946
174.940,881.774,0.933638
174.950,881.678,0.947246
174.960,881.949,0.956017
174.970,882.159,0.960829
174.980,882.254,0.953942
174.990,882.049,0.946679
175.000,881.483,0.928266
175.010,880.868,0.918683
175.020,880.278,0.895512
175.030,879.512,0.875400
175.040,879.076,0.831405
175.050,878.363,0.762413
175.060,875.941,0.669576
175.070,435.178,0.668107
175.080,436.348,0.736244
175.090,438.552,0.747378
175.100,440.365,0.785182
175.110,883.705,0.823933
175.120,884.908,0.881978
175.130,886.658,0.784990
175.140,443.465,0.763735
175.150,443.051,0.800306
175.160,884.560,0.777403
175.170,882.033,0.894517
175.180,879.628,0.901865
175.190,876.281,0.842473
175.200,874.687,0.839953
175.210,876.005,0.850294
175.220,879.290,0.854986
175.230,882.013,0.866964
175.240,883.905,0.836862
175.250,442.693,0.768182
175.260,443.296,0.750136
175.270,443.767,0.761001
175.280,443.689,0.732203
175.290,885.478,0.741547
175.300,883.981,0.800617
175.310,882.783,0.843150
175.320,882.439,0.872568
175.330,882.355,0.892403
175.340,882.144,0.872178
175.350,881.221,0.834240
175.360,879.748,0.788025
175.370,878.134,0.679728
175.380,437.312,0.751500
175.390,436.877,0.772936
175.400,437.310,0.688466
175.410,878.751,0.825622
175.420,879.408,0.869825
175.430,877.681,0.867418
175.440,874.121,0.823417
175.450,870.945,0.654601
175.460,432.308,0.864668
175.470,430.378,0.888113
175.480,427.532,0.882858
175.490,424.865,0.863137
175.500,423.071,0.881274
175.510,420.173,0.853115
175.520,415.863,0.901118
175.530,413.026,0.892386
175.540,409.800,0.879153
175.550,406.678,0.910256
175.560,403.947,0.911622
175.570,399.996,0.883117
175.580,395.295,0.924416
175.590,393.176,0.954014
175.600,393.197,0.941164
175.610,394.754,0.863106
175.620,883.907,0.447201
175.630,884.270,0.745953
175.640,884.108,0.774374
175.650,882.747,0.555018
175.660,397.574,0.402766
175.670,430.970,0.342405
175.680,430.781,0.573805
175.690,510.246,0.430108
175.700,514.499,0.828756
175.710,517.910,0.887530
175.720,519.041,0.865063
175.730,520.235,0.813999
175.740,519.126,0.761383
175.750,515.205,0.567278
175.760,511.491,0.299206
175.770,880.085,0.397001
175.780,882.131,0.477663
175.790,447.020,0.431826
175.800,445.483,0.475994
175.810,884.598,0.738557
175.820,882.814,0.878983
175.830,880.616,0.914620
175.840,880.438,0.911467
175.850,880.611,0.898035
175.860,880.009,0.926697
175.870,879.440,0.943861
175.880,879.604,0.950669
175.890,879.446,0.951678
175.900,878.969,0.949067
175.910,879.396,0.958077
175.920,878.500,0.951567
175.930,877.963,0.939820
175.940,880.555,0.937360
175.950,883.616,0.909589
175.960,883.668,0.860968
175.970,880.184,0.909920
175.980,880.079,0.914909
175.990,881.270,0.905959
176.000,884.350,0.906901
176.010,884.457,0.893764
176.020,883.735,0.886625
176.030,882.123,0.890169
176.040,880.315,0.797810
176.050,436.963,0.507732
176.060,438.926,0.742196
176.070,441.288,0.844429
176.080,440.982,0.837410
176.090,439.324,0.765217
176.100,440.116,0.701783
176.110,883.581,0.651010
176.120,882.446,0.820218
176.130,881.619,0.825650
176.140,879.996,0.849624
176.150,880.012,0.922349
176.160,881.374,0.941585
176.170,883.413,0.932492
176.180,881.812,0.873408
176.190,878.432,0.480981
176.200,877.551,0.404691
176.210,882.448,0.589674
176.220,443.284,0.651000
176.230,885.590,0.536685
176.240,440.910,0.485901
176.250,436.031,0.514295
176.260,437.183,0.607183
176.270,878.696,0.713916
176.280,878.411,0.707852
176.290,876.723,0.755403
176.300,875.682,0.634500
176.310,877.822,0.826600
176.320,873.950,0.603585
176.330,434.921,0.747328
176.340,436.393,0.866821
176.350,437.652,0.833163
176.360,436.519,0.658111
176.370,400.423,0.304116
176.380,402.586,0.306729
176.390,417.975,0.335298
176.400,409.993,0.593713
176.410,408.849,0.715819
176.420,410.332,0.691301
176.430,404.926,0.630647
176.440,401.319,0.713653
176.450,399.913,0.399137
176.460,398.214,0.191382
176.470,398.176,0.137506
176.480,397.470,0.071055
176.490,885.793,0.125992
176.500,888.754,0.174063
176.510,408.838,0.280076
176.520,429.506,0.519402
176.530,432.671,0.384379
176.540,501.229,0.655994
176.550,516.324,0.744994
176.560,524.619,0.911847
176.570,528.336,0.892343
176.580,530.631,0.879345
176.590,532.274,0.888002
176.600,532.965,0.898600
176.610,534.374,0.872318
176.620,535.760,0.891695
176.630,535.970,0.885632
176.640,537.131,0.897908
176.650,540.246,0.836634
176.660,547.752,0.840822
176.670,555.144,0.859978
176.680,561.650,0.800321
176.690,566.987,0.795022
176.700,570.328,0.878179
176.710,577.048,0.882714
176.720,586.087,0.887610
176.730,589.445,0.918194
176.740,589.781,0.894504
176.750,590.097,0.894357
176.760,589.967,0.888291
176.770,589.791,0.897760
176.780,589.516,0.891552
176.790,588.933,0.859608
176.800,588.369,0.853286
176.810,587.889,0.846372
176.820,587.562,0.856384
176.830,588.108,0.891667
176.840,588.453,0.901598
176.850,588.856,0.896464
176.860,588.568,0.911722
176.870,588.377,0.931986
176.880,588.171,0.933092
176.890,588.472,0.943839
176.900,588.866,0.944776
176.910,589.225,0.946916
176.920,589.749,0.947894
176.930,589.816,0.940318
176.940,589.340,0.937167
176.950,588.899,0.935697
176.960,589.140,0.939762
176.970,589.786,0.945023
176.980,590.393,0.939476
176.990,590.254,0.944893
177.000,589.324,0.949137
177.010,588.469,0.953398
177.020,588.272,0.954708
177.030,587.929,0.950785
177.040,587.765,0.945015
177.050,587.521,0.939094
177.060,587.673,0.943892
177.070,587.874,0.943510
177.080,588.082,0.937782
177.090,588.156,0.944361
177.100,588.006,0.954268
177.110,587.817,0.949594
177.120,587.949,0.933502
177.130,587.712,0.899538
177.140,586.646,0.864073
177.150,585.485,0.906473
177.160,585.422,0.920541
177.170,586.666,0.909016
177.180,587.942,0.921589
177.190,587.958,0.907602
177.200,587.807,0.915457
177.210,587.496,0.931479
177.220,587.316,0.932034
177.230,586.905,0.927875
177.240,586.855,0.928069
177.250,586.958,0.934809
177.260,587.267,0.932945
177.270,588.088,0.939161
177.280,588.805,0.936706
177.290,588.990,0.939400
177.300,588.922,0.932398
177.310,589.038,0.927450
177.320,589.526,0.923895
177.330,589.868,0.928479
177.340,589.891,0.938896
177.350,589.653,0.948846
177.360,588.814,0.951885
177.370,587.796,0.943455
177.380,586.933,0.934783
177.390,586.627,0.922872
177.400,586.057,0.931445
177.410,585.320,0.939431
177.420,584.851,0.945847
177.430,584.802,0.950949
177.440,584.716,0.957787
177.450,584.846,0.959591
177.460,585.221,0.958309
177.470,586.270,0.947699
177.480,588.347,0.967418
177.490,590.657,0.956558
177.500,592.064,0.933066
177.510,592.071,0.926790
177.520,591.403,0.929094
177.530,590.286,0.930326
177.540,589.228,0.916761
177.550,587.316,0.893573
177.560,584.862,0.932753
177.570,582.844,0.948659
177.580,582.223,0.954109
177.590,583.177,0.953666
177.600,585.089,0.938438
177.610,587.871,0.939202
177.620,590.320,0.950207
177.630,593.104,0.865730
177.640,595.458,0.885718
177.650,595.611,0.901027
177.660,594.788,0.899755
177.670,594.315,0.893654
177.680,592.815,0.897529
177.690,590.067,0.951548
177.700,587.134,0.940411
177.710,583.638,0.955124
177.720,580.229,0.918513
177.730,579.082,0.928351
177.740,579.089,0.933907
177.750,578.671,0.939731
177.760,580.099,0.916981
177.770,584.787,0.942463
177.780,588.470,0.971072
177.790,590.791,0.941978
177.800,593.153,0.850725
177.810,594.050,0.873234
177.820,594.134,0.886801
177.830,593.200,0.882344
177.840,591.607,0.937200
177.850,587.748,0.915845
177.860,582.343,0.926342
177.870,578.839,0.929164
177.880,578.000,0.938705
177.890,579.905,0.931108
177.900,583.773,0.959474
177.910,587.552,0.960913
177.920,590.111,0.952694
177.930,592.742,0.889508
177.940,595.545,0.880192
177.950,596.851,0.902474
177.960,596.364,0.911588
177.970,594.658,0.905780
177.980,592.112,0.922302
177.990,589.139,0.947410
178.000,585.172,0.942028
178.010,581.535,0.945091
178.020,580.462,0.947591
178.030,581.130,0.954654
178.040,581.284,0.952689
178.050,581.301,0.957835
178.060,583.977,0.961645
178.070,588.442,0.969321
178.080,592.223,0.930440
178.090,594.929,0.912698
178.100,595.775,0.905444
178.110,595.343,0.901516
178.120,593.355,0.892556
178.130,591.204,0.933801
178.140,589.576,0.938022
178.150,587.228,0.941352
178.160,584.709,0.959775
178.170,582.344,0.964199
178.180,582.035,0.961379
178.190,584.479,0.961141
178.200,587.813,0.969082
178.210,589.987,0.968534
178.220,590.839,0.958061
178.230,591.934,0.935422
178.240,593.101,0.897680
178.250,593.331,0.882479
178.260,592.740,0.879966
178.270,592.381,0.885211
178.280,592.204,0.902659
178.290,590.167,0.938332
178.300,587.325,0.924293
178.310,582.693,0.939365
178.320,578.958,0.936869
178.330,579.213,0.930131
178.340,583.086,0.962655
178.350,587.325,0.967464
178.360,592.745,0.862655
178.370,600.934,0.816425
178.380,608.741,0.541045
178.390,634.337,0.495026
178.400,654.358,0.877036
178.410,659.833,0.929718
178.420,661.254,0.942015
178.430,662.387,0.943005
178.440,662.392,0.942352
178.450,661.242,0.952392
178.460,660.124,0.958846
178.470,659.646,0.960309
178.480,659.066,0.955504
178.490,658.564,0.949965
178.500,658.006,0.940970
178.510,658.173,0.938072
178.520,658.254,0.931184
178.530,658.718,0.932461
178.540,659.143,0.933836
178.550,659.564,0.945300
178.560,659.949,0.957929
178.570,660.075,0.960795
178.580,659.777,0.957776
